scene,mode,method,sample_id,frame_index,altitude_m,view_angle_deg,yaw_deg,keypoints,matches,inliers,inlier_ratio,reproj_err_px,scale,tiles_searched,plausible,reject_code,error_m,sigma_m,latency_ms,detect_ms,match_ms,ransac_ms
Scene_09,satellite,orb,L09_0097,96,91.77,87.62,89.13,4096,1181,7,0.0059,0.526,0.6186,9,False,PLE-08,,,759.9,121.1,555.2,46.0
Scene_09,satellite,orb,L09_0098,97,92.12,87.6,88.99,4096,1218,7,0.0057,0.39,0.0671,9,False,PLE-08,,,755.7,125.9,540.9,50.3
Scene_09,satellite,orb,L09_0099,98,92.34,87.59,88.91,4096,1180,8,0.0068,1.181,0.1057,9,False,PLE-08,,,702.5,135.8,483.5,43.8
Scene_09,satellite,orb,L09_0100,99,92.46,87.65,88.74,4096,1240,6,0.0048,0.465,0.4643,9,False,PLE-08,,,722.4,142.1,493.5,42.0
Scene_09,satellite,orb,L09_0101,100,92.51,87.62,88.7,4096,1235,7,0.0057,0.879,0.5249,9,False,PLE-08,,,736.8,142.3,507.8,52.0
Scene_09,satellite,orb,L09_0102,101,92.5,87.61,88.66,4096,1212,6,0.005,0.265,2.2342,9,False,PLE-08,,,793.6,134.9,555.8,43.0
Scene_09,satellite,orb,L09_0103,102,92.32,87.59,87.78,4096,1273,7,0.0055,0.768,0.4299,9,False,PLE-08,,,750.6,124.2,546.2,44.9
Scene_09,satellite,orb,L09_0104,103,91.89,87.75,87.44,4096,1233,6,0.0049,0.338,0.5461,9,False,PLE-08,,,770.7,143.1,515.3,46.0
Scene_09,satellite,orb,L09_0105,104,91.93,87.99,87.98,4096,1217,5,0.0041,0.109,0.9891,9,False,PLE-08,,,758.9,140.2,537.1,43.3
Scene_09,satellite,orb,L09_0106,105,91.84,88.15,88.18,4096,1198,6,0.005,0.334,0.9815,9,False,PLE-08,,,766.8,133.0,542.0,45.8
Scene_09,satellite,orb,L09_0107,106,91.91,88.23,88.39,4096,1209,6,0.005,0.662,0.2038,9,False,PLE-08,,,754.5,146.3,518.2,42.4
Scene_09,satellite,orb,L09_0108,107,91.77,88.31,88.57,4096,1245,6,0.0048,0.361,0.5403,9,False,PLE-08,,,780.9,132.1,558.7,53.7
Scene_09,satellite,orb,L09_0109,108,91.82,88.36,88.79,4096,1224,8,0.0065,0.593,0.7061,9,False,PLE-08,,,742.2,132.0,520.6,46.1
Scene_09,satellite,orb,L09_0110,109,91.92,88.49,88.96,4096,1261,7,0.0056,0.496,0.3715,9,False,PLE-08,,,804.3,137.8,567.7,48.7
Scene_09,satellite,orb,L09_0111,110,92.05,88.53,89.18,4096,1197,7,0.0058,0.428,5.6675,9,False,PLE-08,,,849.7,155.6,599.3,49.2
Scene_09,satellite,orb,L09_0112,111,92.0,88.56,89.28,4096,1158,9,0.0078,0.806,0.0921,9,False,PLE-08,,,834.1,122.4,631.0,45.9
Scene_09,satellite,orb,L09_0113,112,91.94,88.57,89.4,4096,1197,7,0.0058,0.743,30.3821,9,False,PLE-08,,,925.2,117.8,705.0,46.6
Scene_09,satellite,orb,L09_0114,113,91.73,88.57,89.53,4096,1153,7,0.0061,0.823,0.0389,9,False,PLE-08,,,918.1,151.5,658.5,47.5
Scene_09,satellite,orb,L09_0115,114,91.69,88.57,89.63,4096,1166,7,0.006,0.535,0.453,9,False,PLE-08,,,778.9,165.7,523.5,46.0
